Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
"DiagnoseDP.List_Slave_Not_Present[57]","DB125,X63.0",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[58]","DB125,X63.1",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[59]","DB125,X63.2",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[6]","DB125,X56.5",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[60]","DB125,X63.3",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[61]","DB125,X63.4",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[62]","DB125,X63.5",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[63]","DB125,X63.6",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[64]","DB125,X63.7",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[65]","DB125,X64.0",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[66]","DB125,X64.1",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[67]","DB125,X64.2",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[68]","DB125,X64.3",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[69]","DB125,X64.4",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[7]","DB125,X56.6",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[70]","DB125,X64.5",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[71]","DB125,X64.6",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[72]","DB125,X64.7",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[73]","DB125,X65.0",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[74]","DB125,X65.1",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[75]","DB125,X65.2",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[76]","DB125,X65.3",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[77]","DB125,X65.4",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[78]","DB125,X65.5",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[79]","DB125,X65.6",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[8]","DB125,X56.7",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[80]","DB125,X65.7",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[81]","DB125,X66.0",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[82]","DB125,X66.1",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[83]","DB125,X66.2",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[84]","DB125,X66.3",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[85]","DB125,X66.4",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[86]","DB125,X66.5",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[87]","DB125,X66.6",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[88]","DB125,X66.7",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[89]","DB125,X67.0",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[9]","DB125,X57.0",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[90]","DB125,X67.1",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[91]","DB125,X67.2",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[92]","DB125,X67.3",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[93]","DB125,X67.4",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[94]","DB125,X67.5",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[95]","DB125,X67.6",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[96]","DB125,X67.7",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[97]","DB125,X68.0",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[98]","DB125,X68.1",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.List_Slave_Not_Present[99]","DB125,X68.2",Boolean,1,R/W,100,,,,,,,,,,"Liste der Slaves ausgefallenen Slaves",
"DiagnoseDP.Req_OB100","DB125,X0.4",Boolean,1,R/W,100,,,,,,,,,,"Anforderung von OB100 CPU-Anlauf",
"DiagnoseDP.Req_OB82","DB125,X0.2",Boolean,1,R/W,100,,,,,,,,,,"Anforderung von OB 82 Diagnose",
"DiagnoseDP.Req_OB86","DB125,X0.3",Boolean,1,R/W,100,,,,,,,,,,"Anforderung von OB 86 DP-Diagnose",
"DiagnoseDP.RetVal","DB125,INT88",Short,1,R/W,100,,,,,,,,,,"Rückgabe Bearbeitungsstatus",
"DiagnoseDP.Sum_Slaves_Diag","DB125,INT54",Short,1,R/W,100,,,,,,,,,,"Summe der ausgefallenen Slaves",
"DiBand1.BandVor","DB68,X8.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DiBand1.IxAuto","DB68,X0.3",Boolean,1,R/W,100,,,,,,,,,,"",
"DiBand1.IxBandBelegtAnfang","DB68,X0.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DiBand1.IxBandBelegtEnde","DB68,X0.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DiBand1.IxFrgBand","DB68,X0.4",Boolean,1,R/W,100,,,,,,,,,,"",
"DiBand1.IxTasteBandEin","DB68,X0.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DiBand1.QxBandEin","DB68,X6.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DiBand1.TaktZeit","DB68,TIME2",String,1,R/W,100,,,,,,,,,,"",
"DiBand1.TTakt.ATIME","DB68,TIME28",String,1,R/W,100,,,,,,,,,,"",
"DiBand1.TTakt.ET","DB68,TIME18",String,1,R/W,100,,,,,,,,,,"",
"DiBand1.TTakt.IN","DB68,X10.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DiBand1.TTakt.PT","DB68,TIME12",String,1,R/W,100,,,,,,,,,,"",
"DiBand1.TTakt.Q","DB68,X16.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DiBand1.TTakt.STATE","DB68,BYTE22",Byte,1,R/W,100,,,,,,,,,,"",
"DiBand1.TTakt.STIME","DB68,TIME24",String,1,R/W,100,,,,,,,,,,"",
"DiBand2.BandVor","DB69,X8.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DiBand2.IxAuto","DB69,X0.3",Boolean,1,R/W,100,,,,,,,,,,"",
"DiBand2.IxBandBelegtAnfang","DB69,X0.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DiBand2.IxBandBelegtEnde","DB69,X0.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DiBand2.IxFrgBand","DB69,X0.4",Boolean,1,R/W,100,,,,,,,,,,"",
"DiBand2.IxTasteBandEin","DB69,X0.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DiBand2.QxBandEin","DB69,X6.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DiBand2.TaktZeit","DB69,TIME2",String,1,R/W,100,,,,,,,,,,"",
"DiBand2.TTakt.ATIME","DB69,TIME28",String,1,R/W,100,,,,,,,,,,"",
"DiBand2.TTakt.ET","DB69,TIME18",String,1,R/W,100,,,,,,,,,,"",
"DiBand2.TTakt.IN","DB69,X10.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DiBand2.TTakt.PT","DB69,TIME12",String,1,R/W,100,,,,,,,,,,"",
"DiBand2.TTakt.Q","DB69,X16.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DiBand2.TTakt.STATE","DB69,BYTE22",Byte,1,R/W,100,,,,,,,,,,"",
"DiBand2.TTakt.STIME","DB69,TIME24",String,1,R/W,100,,,,,,,,,,"",
"DiF_FSPS.DxHM0","DB1,X0.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_FSPS.DxHM1","DB1,X0.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_FSPS.DxHM2","DB1,X0.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_FSPS.DxHM3","DB1,X0.3",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_FSPS.DxHM4","DB1,X0.4",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_FSPS.DxHM5","DB1,X0.5",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_FSPS.DxHM6","DB1,X0.6",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_FSPS.DxHM7","DB1,X0.7",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_NotAus.DxNotAus","DB502,X0.0",Boolean,1,R/W,100,,,,,,,,,,"Not-Aus OK",
"DiF_NotAus.DxNotAusSchalter","DB502,X0.2",Boolean,1,R/W,100,,,,,,,,,,"Not-Auschalter",
"DiF_NotAus.DxNotAusV","DB502,X0.1",Boolean,1,R/W,100,,,,,,,,,,"Not-Aus OK verzögert",
"DiF_NotAus.DxZsOff","DB502,X0.5",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_NotAus.DxZsOn","DB502,X0.4",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_NotAus.DxZustimmtaster","DB502,X0.3",Boolean,1,R/W,100,,,,,,,,,,"Zustimmtaster Mobile-Panel",
"DiF_NotAus.NotAus_A.ACK","DB502,X36.4",Boolean,1,R/W,100,,,,,,,,,,"1=ACKNOWLEDGEMENT",
"DiF_NotAus.NotAus_A.ACK_NEC","DB502,X36.3",Boolean,1,R/W,100,,,,,,,,,,"1=ACKNOWLEDGEMENT NECESSARY",
"DiF_NotAus.NotAus_A.ACK_REQ","DB502,X42.2",Boolean,1,R/W,100,,,,,,,,,,"1=ACKNOWLEDGEMENT REQUEST",
"DiF_NotAus.NotAus_A.DIAG","DB502,BYTE43",Byte,1,R/W,100,,,,,,,,,,"DIAGNOSTIC INFORMATION",
"DiF_NotAus.NotAus_A.ERROR","DB502,X42.1",Boolean,1,R/W,100,,,,,,,,,,"FEEDBACK ERROR",
"DiF_NotAus.NotAus_A.FDB_TIME","DB502,TIME38",String,1,R/W,100,,,,,,,,,,"FEEDBACK TIME",
"DiF_NotAus.NotAus_A.FEEDBACK","DB502,X36.1",Boolean,1,R/W,100,,,,,,,,,,"FEEDBACK INPUT",
"DiF_NotAus.NotAus_A.FP_ACK","DB502,X44.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_NotAus.NotAus_A.NO_FAILURE","DB502,X44.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_NotAus.NotAus_A.ON","DB502,X36.0",Boolean,1,R/W,100,,,,,,,,,,"1=ACTIVATE OUTPUT",
"DiF_NotAus.NotAus_A.Q","DB502,X42.0",Boolean,1,R/W,100,,,,,,,,,,"OUTPUT",
"DiF_NotAus.NotAus_A.QBAD_FIO","DB502,X36.2",Boolean,1,R/W,100,,,,,,,,,,"QBAD OF FAILSAFE I/O DB OF Q",
"DiF_NotAus.NotAus_A.RS_ERROR","DB502,X44.3",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_NotAus.NotAus_A.RS_OUT","DB502,X44.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_NotAus.NotAus_A.DI_F_TOF.CTRL2_DB","DB502,WORD58",Word,1,R/W,100,,,,,,,,,,"",
"DiF_NotAus.NotAus_A.DI_F_TOF.ET","DB502,TIME54",String,1,R/W,100,,,,,,,,,,"EXPIRED TIME",
"DiF_NotAus.NotAus_A.DI_F_TOF.ET_ACT","DB502,DINT60",Long,1,R/W,100,,,,,,,,,,"",
"DiF_NotAus.NotAus_A.DI_F_TOF.FTIME_ST","DB502,DINT66",Long,1,R/W,100,,,,,,,,,,"",
"DiF_NotAus.NotAus_A.DI_F_TOF.IN","DB502,X46.0",Boolean,1,R/W,100,,,,,,,,,,"START INPUT",
"DiF_NotAus.NotAus_A.DI_F_TOF.IN_FL","DB502,X64.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_NotAus.NotAus_A.DI_F_TOF.PT","DB502,TIME48",String,1,R/W,100,,,,,,,,,,"DELAY TIME",
"DiF_NotAus.NotAus_A.DI_F_TOF.Q","DB502,X52.0",Boolean,1,R/W,100,,,,,,,,,,"STATUS OF THE TIME",
"DiF_NotAus.NotAus_A.DI_F_TOF.T_ACT","DB502,X64.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_NotAus.NotAus_E.ACK","DB502,X2.2",Boolean,1,R/W,100,,,,,,,,,,"1=ACKNOWLEDGEMENT",
"DiF_NotAus.NotAus_E.ACK_NEC","DB502,X2.1",Boolean,1,R/W,100,,,,,,,,,,"1=ACKNOWLEDGEMENT NECESSARY",
"DiF_NotAus.NotAus_E.ACK_REQ","DB502,X8.2",Boolean,1,R/W,100,,,,,,,,,,"1=ACKNOWLEDGEMENT REQUEST",
"DiF_NotAus.NotAus_E.DIAG","DB502,BYTE9",Byte,1,R/W,100,,,,,,,,,,"DIAGNOSTIC INFORMATION",
"DiF_NotAus.NotAus_E.E_STOP","DB502,X2.0",Boolean,1,R/W,100,,,,,,,,,,"EMERGENCY STOP",
"DiF_NotAus.NotAus_E.FAULT","DB502,X10.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_NotAus.NotAus_E.FN_FAULT","DB502,X10.3",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_NotAus.NotAus_E.FP_ACK","DB502,X10.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_NotAus.NotAus_E.Q","DB502,X8.0",Boolean,1,R/W,100,,,,,,,,,,"1=ENABLE",
"DiF_NotAus.NotAus_E.Q_DELAY","DB502,X8.1",Boolean,1,R/W,100,,,,,,,,,,"ENABLE WITH OPENING DELAY",
"DiF_NotAus.NotAus_E.ST_Q","DB502,X10.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_NotAus.NotAus_E.TIME_DEL","DB502,TIME4",String,1,R/W,100,,,,,,,,,,"DELAY TIME",
"DiF_NotAus.NotAus_E.DI_F_TOF.CTRL2_DB","DB502,WORD24",Word,1,R/W,100,,,,,,,,,,"",
"DiF_NotAus.NotAus_E.DI_F_TOF.ET","DB502,TIME20",String,1,R/W,100,,,,,,,,,,"EXPIRED TIME",
"DiF_NotAus.NotAus_E.DI_F_TOF.ET_ACT","DB502,DINT26",Long,1,R/W,100,,,,,,,,,,"",
"DiF_NotAus.NotAus_E.DI_F_TOF.FTIME_ST","DB502,DINT32",Long,1,R/W,100,,,,,,,,,,"",
"DiF_NotAus.NotAus_E.DI_F_TOF.IN","DB502,X12.0",Boolean,1,R/W,100,,,,,,,,,,"START INPUT",
"DiF_NotAus.NotAus_E.DI_F_TOF.IN_FL","DB502,X30.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_NotAus.NotAus_E.DI_F_TOF.PT","DB502,TIME14",String,1,R/W,100,,,,,,,,,,"DELAY TIME",
"DiF_NotAus.NotAus_E.DI_F_TOF.Q","DB502,X18.0",Boolean,1,R/W,100,,,,,,,,,,"STATUS OF THE TIME",
"DiF_NotAus.NotAus_E.DI_F_TOF.T_ACT","DB502,X30.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_Schutz.DxBedienerschutz","DB504,X86.6",Boolean,1,R/W,100,,,,,,,,,,"Bedienerschutz Anlage",
"DiF_Schutz.DxFl_Quitt_Tuere_1","DB504,X86.3",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_Schutz.DxFl_Quitt_Tuere_2","DB504,X86.4",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_Schutz.DxFl_Quitt_Tuere_3","DB504,X86.5",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_Schutz.DxTuereZuQuitt_1","DB504,X86.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_Schutz.DxTuereZuQuitt_2","DB504,X86.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_Schutz.DxTuereZuQuitt_3","DB504,X86.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_Schutz.Bedienerschutz.ACK","DB504,X18.4",Boolean,1,R/W,100,,,,,,,,,,"1=ACKNOWLEDGEMENT",
"DiF_Schutz.Bedienerschutz.ACK_NEC","DB504,X18.3",Boolean,1,R/W,100,,,,,,,,,,"1=ACKNOWLEDGEMENT NECESSARY",
"DiF_Schutz.Bedienerschutz.ACK_REQ","DB504,X24.2",Boolean,1,R/W,100,,,,,,,,,,"1=ACKNOWLEDGEMENT REQUEST",
"DiF_Schutz.Bedienerschutz.DIAG","DB504,BYTE25",Byte,1,R/W,100,,,,,,,,,,"DIAGNOSTIC INFORMATION",
"DiF_Schutz.Bedienerschutz.ERROR","DB504,X24.1",Boolean,1,R/W,100,,,,,,,,,,"FEEDBACK ERROR",
"DiF_Schutz.Bedienerschutz.FDB_TIME","DB504,TIME20",String,1,R/W,100,,,,,,,,,,"FEEDBACK TIME",
"DiF_Schutz.Bedienerschutz.FEEDBACK","DB504,X18.1",Boolean,1,R/W,100,,,,,,,,,,"FEEDBACK INPUT",
"DiF_Schutz.Bedienerschutz.FP_ACK","DB504,X26.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_Schutz.Bedienerschutz.NO_FAILURE","DB504,X26.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_Schutz.Bedienerschutz.ON","DB504,X18.0",Boolean,1,R/W,100,,,,,,,,,,"1=ACTIVATE OUTPUT",
"DiF_Schutz.Bedienerschutz.Q","DB504,X24.0",Boolean,1,R/W,100,,,,,,,,,,"OUTPUT",
"DiF_Schutz.Bedienerschutz.QBAD_FIO","DB504,X18.2",Boolean,1,R/W,100,,,,,,,,,,"QBAD OF FAILSAFE I/O DB OF Q",
"DiF_Schutz.Bedienerschutz.RS_ERROR","DB504,X26.3",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_Schutz.Bedienerschutz.RS_OUT","DB504,X26.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_Schutz.Bedienerschutz.DI_F_TOF.CTRL2_DB","DB504,WORD40",Word,1,R/W,100,,,,,,,,,,"",
"DiF_Schutz.Bedienerschutz.DI_F_TOF.ET","DB504,TIME36",String,1,R/W,100,,,,,,,,,,"EXPIRED TIME",
"DiF_Schutz.Bedienerschutz.DI_F_TOF.ET_ACT","DB504,DINT42",Long,1,R/W,100,,,,,,,,,,"",
"DiF_Schutz.Bedienerschutz.DI_F_TOF.FTIME_ST","DB504,DINT48",Long,1,R/W,100,,,,,,,,,,"",
"DiF_Schutz.Bedienerschutz.DI_F_TOF.IN","DB504,X28.0",Boolean,1,R/W,100,,,,,,,,,,"START INPUT",
"DiF_Schutz.Bedienerschutz.DI_F_TOF.IN_FL","DB504,X46.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_Schutz.Bedienerschutz.DI_F_TOF.PT","DB504,TIME30",String,1,R/W,100,,,,,,,,,,"DELAY TIME",
"DiF_Schutz.Bedienerschutz.DI_F_TOF.Q","DB504,X34.0",Boolean,1,R/W,100,,,,,,,,,,"STATUS OF THE TIME",
"DiF_Schutz.Bedienerschutz.DI_F_TOF.T_ACT","DB504,X46.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_Schutz.SicherheitV_Zelle.ACK","DB504,X52.4",Boolean,1,R/W,100,,,,,,,,,,"1=ACKNOWLEDGEMENT",
"DiF_Schutz.SicherheitV_Zelle.ACK_NEC","DB504,X52.3",Boolean,1,R/W,100,,,,,,,,,,"1=ACKNOWLEDGEMENT NECESSARY",
"DiF_Schutz.SicherheitV_Zelle.ACK_REQ","DB504,X58.2",Boolean,1,R/W,100,,,,,,,,,,"1=ACKNOWLEDGEMENT REQUEST",
"DiF_Schutz.SicherheitV_Zelle.DIAG","DB504,BYTE59",Byte,1,R/W,100,,,,,,,,,,"DIAGNOSTIC INFORMATION",
"DiF_Schutz.SicherheitV_Zelle.ERROR","DB504,X58.1",Boolean,1,R/W,100,,,,,,,,,,"FEEDBACK ERROR",
"DiF_Schutz.SicherheitV_Zelle.FDB_TIME","DB504,TIME54",String,1,R/W,100,,,,,,,,,,"FEEDBACK TIME",
"DiF_Schutz.SicherheitV_Zelle.FEEDBACK","DB504,X52.1",Boolean,1,R/W,100,,,,,,,,,,"FEEDBACK INPUT",
"DiF_Schutz.SicherheitV_Zelle.FP_ACK","DB504,X60.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_Schutz.SicherheitV_Zelle.NO_FAILURE","DB504,X60.2",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_Schutz.SicherheitV_Zelle.ON","DB504,X52.0",Boolean,1,R/W,100,,,,,,,,,,"1=ACTIVATE OUTPUT",
"DiF_Schutz.SicherheitV_Zelle.Q","DB504,X58.0",Boolean,1,R/W,100,,,,,,,,,,"OUTPUT",
"DiF_Schutz.SicherheitV_Zelle.QBAD_FIO","DB504,X52.2",Boolean,1,R/W,100,,,,,,,,,,"QBAD OF FAILSAFE I/O DB OF Q",
"DiF_Schutz.SicherheitV_Zelle.RS_ERROR","DB504,X60.3",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_Schutz.SicherheitV_Zelle.RS_OUT","DB504,X60.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_Schutz.SicherheitV_Zelle.DI_F_TOF.CTRL2_DB","DB504,WORD74",Word,1,R/W,100,,,,,,,,,,"",
"DiF_Schutz.SicherheitV_Zelle.DI_F_TOF.ET","DB504,TIME70",String,1,R/W,100,,,,,,,,,,"EXPIRED TIME",
"DiF_Schutz.SicherheitV_Zelle.DI_F_TOF.ET_ACT","DB504,DINT76",Long,1,R/W,100,,,,,,,,,,"",
"DiF_Schutz.SicherheitV_Zelle.DI_F_TOF.FTIME_ST","DB504,DINT82",Long,1,R/W,100,,,,,,,,,,"",
"DiF_Schutz.SicherheitV_Zelle.DI_F_TOF.IN","DB504,X62.0",Boolean,1,R/W,100,,,,,,,,,,"START INPUT",
"DiF_Schutz.SicherheitV_Zelle.DI_F_TOF.IN_FL","DB504,X80.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_Schutz.SicherheitV_Zelle.DI_F_TOF.PT","DB504,TIME64",String,1,R/W,100,,,,,,,,,,"DELAY TIME",
"DiF_Schutz.SicherheitV_Zelle.DI_F_TOF.Q","DB504,X68.0",Boolean,1,R/W,100,,,,,,,,,,"STATUS OF THE TIME",
"DiF_Schutz.SicherheitV_Zelle.DI_F_TOF.T_ACT","DB504,X80.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_Schutz.ST_Tuere_1.ACK","DB504,X0.6",Boolean,1,R/W,100,,,,,,,,,,"1=ACKNOWLEDGEMENT",
"DiF_Schutz.ST_Tuere_1.ACK_NEC","DB504,X0.5",Boolean,1,R/W,100,,,,,,,,,,"1=ACKNOWLEDGEMENT NECESSARY",
"DiF_Schutz.ST_Tuere_1.ACK_REQ","DB504,X2.1",Boolean,1,R/W,100,,,,,,,,,,"1=ACKNOWLEDGEMENT REQUEST",
"DiF_Schutz.ST_Tuere_1.COM_OPENED","DB504,X4.5",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_Schutz.ST_Tuere_1.DIAG","DB504,BYTE3",Byte,1,R/W,100,,,,,,,,,,"DIAGNOSTIC INFORMATION",
"DiF_Schutz.ST_Tuere_1.FP_ACK","DB504,X4.7",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_Schutz.ST_Tuere_1.IN1","DB504,X0.0",Boolean,1,R/W,100,,,,,,,,,,"INPUT 1",
"DiF_Schutz.ST_Tuere_1.IN2","DB504,X0.1",Boolean,1,R/W,100,,,,,,,,,,"INPUT 2",
"DiF_Schutz.ST_Tuere_1.INIT","DB504,X5.1",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_Schutz.ST_Tuere_1.OPEN_NEC","DB504,X0.4",Boolean,1,R/W,100,,,,,,,,,,"1=OPENING NECESSARY BY STARTUP",
"DiF_Schutz.ST_Tuere_1.OPENED","DB504,X4.4",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_Schutz.ST_Tuere_1.OPENED_INIT","DB504,X5.0",Boolean,1,R/W,100,,,,,,,,,,"",
"DiF_Schutz.ST_Tuere_1.Q","DB504,X2.0",Boolean,1,R/W,100,,,,,,,,,,"1=ENABLE, SAFETY DOOR CLOSED",
"DiF_Schutz.ST_Tuere_1.QBAD_IN1","DB504,X0.2",Boolean,1,R/W,100,,,,,,,,,,"QBAD OF FAILSAFE I/O DB OF IN1",
